	text	id	created_at	reply_settings	edit_history_tweet_ids	conversation_id	referenced_tweets	author_id	lang	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
1200	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666704709668864	2023-03-09T03:11:09.000Z	everyone	['1633666704709668864']	1633666704709668864	[{'type': 'retweeted', 'id': '1633625411845345280'}]	140638175	en	3316	0	0	0	0		
1201	"RT @WKortepeter: Obama White House was peppered with questions about Hunter deal
 https://t.co/pCkxHwuFrg"	1633666703837233153	2023-03-09T03:11:08.000Z	everyone	['1633666703837233153']	1633666703837233153	[{'type': 'retweeted', 'id': '1633663320468369409'}]	1322491899979157509	en	1	0	0	0	0		
1202	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666701324877824	2023-03-09T03:11:08.000Z	everyone	['1633666701324877824']	1633666701324877824	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1526911534890221568	en	3316	0	0	0	0		
1203	RT @EladNehorai: Too many liberals are sleeping on rising fascism because of a few national political wins, just as they did when Obama was…	1633666696744501248	2023-03-09T03:11:07.000Z	everyone	['1633666696744501248']	1633666696744501248	[{'type': 'retweeted', 'id': '1633632434972663808'}]	2154134474	en	337	0	0	0	0		
1204	"RT @BobbyPiton3: Jonathan was married to Dana.
Gigi just resigned....
Look at one of the jobs Jonathan had on his linkedin profile...

Was…"	1633666696685682689	2023-03-09T03:11:07.000Z	everyone	['1633666696685682689']	1633666696685682689	[{'type': 'retweeted', 'id': '1633476124385632256'}]	527881024	en	23	0	0	0	0		
1205	@emlap98 @ToniBTwin @CorrosiveRabbit @patriottakes Why should war crimes cause outrage? Oh wait… they didn’t 🤡 https://t.co/4Vi833vWhO	1633666682660040704	2023-03-09T03:11:03.000Z	everyone	['1633666682660040704']	1633591722013003776	[{'type': 'replied_to', 'id': '1633607528209608704'}]	1590050021717721094	en	0	0	0	0	4	111507256	
1206	"132. ""Find people who will make you better."" — Michelle Obama"	1633666678822404096	2023-03-09T03:11:02.000Z	everyone	['1633666678822404096']	1633666678822404096		2733473818	en	0	0	0	0	1		
1207	"RT @DerrickEvans_WV: Ever wondered what it would be like if Obama had a 3rd term? 

We are unfortunately living that nightmare."	1633666677308047365	2023-03-09T03:11:02.000Z	everyone	['1633666677308047365']	1633666677308047365	[{'type': 'retweeted', 'id': '1633652079557238787'}]	1587278834294030336	en	76	0	0	0	0		
1208	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666672014835713	2023-03-09T03:11:01.000Z	everyone	['1633666672014835713']	1633666672014835713	[{'type': 'retweeted', 'id': '1633625411845345280'}]	254928463	en	3315	0	0	0	0		
1209	"Biden has been betrayed by Obama’s top economist.

https://t.co/9MNgl09e7p"	1633666667237744640	2023-03-09T03:11:00.000Z	everyone	['1633666667237744640']	1633666667237744640		1545800072113360896	en	0	0	0	0	4		
1210	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633666664930656256	2023-03-09T03:10:59.000Z	everyone	['1633666664930656256']	1633666664930656256	[{'type': 'retweeted', 'id': '1633486586968166400'}]	24830648	en	772	0	0	0	0		
1211	"RT @rob4684: Libs “Michelle’s not a man” “Obama is not gay”

Me: ⬇️"	1633666661550297089	2023-03-09T03:10:58.000Z	everyone	['1633666661550297089']	1633666661550297089	[{'type': 'retweeted', 'id': '1632736226959675392'}]	282220986	en	108	0	0	0	0		
1212	RT @tiffanylloree: @mrddmia We know one thing to be true, when the national archives responded to Trump by saying Obama was perfect and the…	1633666654864375810	2023-03-09T03:10:57.000Z	everyone	['1633666654864375810']	1633666654864375810	[{'type': 'retweeted', 'id': '1633666345329127424'}]	517166803	en	1	0	0	0	0		
1213	@RonFilipkowski Seek and ye shall find the truth, and Obama's birth certificate, shall make you free at https://t.co/fAm09mNH4i 😎 https://t.co/uoXos4GhBz	1633666654629511168	2023-03-09T03:10:57.000Z	everyone	['1633666654629511168']	1633434730249977857	[{'type': 'replied_to', 'id': '1633434730249977857'}]	1508881676813885443	en	0	0	0	0	0	1298372735383605249	
1214	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666652972695553	2023-03-09T03:10:56.000Z	everyone	['1633666652972695553']	1633666652972695553	[{'type': 'retweeted', 'id': '1633665020096811010'}]	1491189580854403073	en	99	0	0	0	0		
1215	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666649898270720	2023-03-09T03:10:56.000Z	everyone	['1633666649898270720']	1633666649898270720	[{'type': 'retweeted', 'id': '1633665020096811010'}]	531887214	en	99	0	0	0	0		
1216	Jimmy Dore SPITS Fire at Barack Obama! https://t.co/MswyL8BAcW	1633666644726906880	2023-03-09T03:10:54.000Z	everyone	['1633666644726906880']	1633666644726906880		1273247052	en	0	0	0	0	8		
1217	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666636380098560	2023-03-09T03:10:52.000Z	everyone	['1633666636380098560']	1633666636380098560	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1585682714585333779	en	3316	0	0	0	0		
1218	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1633666634941595649	2023-03-09T03:10:52.000Z	everyone	['1633666634941595649']	1633666634941595649	[{'type': 'retweeted', 'id': '1633495741028003842'}]	740731426883014657	en	352	0	0	0	0		
1219	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666630868955142	2023-03-09T03:10:51.000Z	everyone	['1633666630868955142']	1633666630868955142	[{'type': 'retweeted', 'id': '1633665020096811010'}]	822632672	en	99	0	0	0	0		
1220	"RT @ZekeGary2: N order 2 fundamentally change America the foundation which we were founded must change. Obama said, ""we r fundamentally goi…"	1633666630646665217	2023-03-09T03:10:51.000Z	everyone	['1633666630646665217']	1633666630646665217	[{'type': 'retweeted', 'id': '1633515560171606016'}]	1046559976834158592	en	290	0	0	0	0		
1221	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666629597814786	2023-03-09T03:10:51.000Z	everyone	['1633666629597814786']	1633666629597814786	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1612104768997949442	en	3316	0	0	0	0		
1222	"RT @nataliegwinters: Biden Rehires Obama’s ‘Gain Of Function’ Research Risk Analyst.

(The same kind of research that led to COVID-19.)

ht…"	1633666624195821568	2023-03-09T03:10:49.000Z	everyone	['1633666624195821568']	1633666624195821568	[{'type': 'retweeted', 'id': '1529502074467233793'}]	1597719163740377088	en	127	0	0	0	0		
1223	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633666623813844994	2023-03-09T03:10:49.000Z	everyone	['1633666623813844994']	1633666623813844994	[{'type': 'retweeted', 'id': '1633648806506950656'}]	3339755067	en	105	0	0	0	0		
1224	@jawman111 Zelensky isn’t the first post Maidan president. He’s the second. Nuland has worked for the Bush, Obama, Biden admins. Ukraine has been in the crosshairs of the U.S. for twenty years.	1633666614116884482	2023-03-09T03:10:47.000Z	everyone	['1633666614116884482']	1630997577926672396	[{'type': 'replied_to', 'id': '1633615648847810562'}]	750433100	en	0	0	0	0	18	1404692103901417472	
1225	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666613898805248	2023-03-09T03:10:47.000Z	everyone	['1633666613898805248']	1633666613898805248	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1187426146633207808	en	3316	0	0	0	0		
1226	@Newsweek Seek and ye shall find the truth, and Obama's birth certificate, shall make you free at https://t.co/fAm09mNH4i 😎 https://t.co/uoXos4GhBz	1633666610916368385	2023-03-09T03:10:46.000Z	everyone	['1633666610916368385']	1633531206867501057	[{'type': 'replied_to', 'id': '1633531206867501057'}]	1508881676813885443	en	0	0	0	0	0	2884771	
1227	RT @JontTrubek: Perversion runs deep under Obama/Biden Cartel. https://t.co/AGjQagTT6G	1633666600715862019	2023-03-09T03:10:44.000Z	everyone	['1633666600715862019']	1633666600715862019	[{'type': 'retweeted', 'id': '1633640867868147713'}]	68888750	en	35	0	0	0	0		
1228	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666598618779648	2023-03-09T03:10:43.000Z	everyone	['1633666598618779648']	1633666598618779648	[{'type': 'retweeted', 'id': '1633665020096811010'}]	517166803	en	99	0	0	0	0		
1229	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666594462130176	2023-03-09T03:10:42.000Z	everyone	['1633666594462130176']	1633666594462130176	[{'type': 'retweeted', 'id': '1633625411845345280'}]	19273421	en	3316	0	0	0	0		
1230	"RT @GregRubini: 1. ERIC CIARAM3LLA is involved in much darker things than you can imagine.
[THREAD]
Joe Biden, John Brennan, &amp; Barack Obama…"	1633666590871879684	2023-03-09T03:10:41.000Z	everyone	['1633666590871879684']	1633666590871879684	[{'type': 'retweeted', 'id': '1223001808827797516'}]	1557689886135783429	en	12431	0	0	0	0		
1231	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666582038626304	2023-03-09T03:10:39.000Z	everyone	['1633666582038626304']	1633666582038626304	[{'type': 'retweeted', 'id': '1633665020096811010'}]	1373278870099668993	en	99	0	0	0	0		
1232	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666575369904132	2023-03-09T03:10:38.000Z	everyone	['1633666575369904132']	1633666575369904132	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1513244059464310795	en	3316	0	0	0	0		
1233	@Acyn Seek and ye shall find the truth, and Obama's birth certificate, shall make you free at https://t.co/fAm09mOeTQ 😎 https://t.co/uoXos4GPr7	1633666570072514560	2023-03-09T03:10:37.000Z	everyone	['1633666570072514560']	1633305597696196610	[{'type': 'replied_to', 'id': '1633305597696196610'}]	1508881676813885443	en	0	0	0	0	0	16635277	
1234	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666551944556546	2023-03-09T03:10:32.000Z	everyone	['1633666551944556546']	1633666551944556546	[{'type': 'retweeted', 'id': '1633625411845345280'}]	744212681905872896	en	3316	0	0	0	0		
1235	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666544130506752	2023-03-09T03:10:30.000Z	everyone	['1633666544130506752']	1633666544130506752	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1396256863981871104	en	3315	0	0	0	0		
1236	@derekbauman @JoshuaPHilll This is so untrue... good god.. I thought we had finally let this played out nonsense die. Moderate white people voted for DT at a much higher rate than liberals. Also, a higher percentage of Sanders voters stayed dem than Clinton voters did when Obama faced McCain.	1633666542721220608	2023-03-09T03:10:30.000Z	everyone	['1633666542721220608']	1633592764905451520	[{'type': 'replied_to', 'id': '1633652287544369153'}]	36094158	en	0	0	1	0	28	33485177	
1237	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633666541878140928	2023-03-09T03:10:30.000Z	everyone	['1633666541878140928']	1633666541878140928	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1428532582086438927	en	3316	0	0	0	0		
1238	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666534584340480	2023-03-09T03:10:28.000Z	everyone	['1633666534584340480']	1633666534584340480	[{'type': 'retweeted', 'id': '1633665020096811010'}]	573231222	en	99	0	0	0	0		
1239	"@DerekPederson3 Considering what the elections in my lifetime have brought us (corrupt democrats and republicans) I am going to go with the movie ""Election.""  If choosing a US Presidential election, I'd go with 2008-Obama beating McCain threw a wrench in US imperialistic tendencies at that time"	1633666523448463360	2023-03-09T03:10:25.000Z	everyone	['1633666523448463360']	1633641451534860288	[{'type': 'replied_to', 'id': '1633641451534860288'}]	1488203235664015362	en	0	0	1	0	4	773707019425579009	
1240	cant even threaten my friends during a game without being on some watchlist thanks obama https://t.co/28x4QVzgaD	1633666519245750272	2023-03-09T03:10:24.000Z	everyone	['1633666519245750272']	1633666519245750272	[{'type': 'quoted', 'id': '1633098341578940417'}]	1579224008033275906	en	0	0	0	0	2		
1241	@vixey_voter @LeaderMcConnell It's been undeveloping since Obama left office.🫤	1633666514141454336	2023-03-09T03:10:23.000Z	everyone	['1633666514141454336']	1633662895711223809	[{'type': 'replied_to', 'id': '1633662895711223809'}]	1321921610828419072	en	0	0	1	0	4	1467925790096388098	
1242	RT @DschlopesIsBack: The Biden (Obama) admin allowed a suicide bomber to kill 13 American service members and left US Marine Sniper, Sgt. T…	1633666503261167616	2023-03-09T03:10:21.000Z	everyone	['1633666503261167616']	1633666503261167616	[{'type': 'retweeted', 'id': '1633620099125870592'}]	1591820864072425476	en	117	0	0	0	0		
1243	@Forbes @KellyWinfrey @SarahAMuller1 Seek and ye shall find the truth, and Obama's birth certificate, shall make you free at https://t.co/fAm09mNH4i 😎 https://t.co/uoXos4GhBz	1633666503093485570	2023-03-09T03:10:21.000Z	everyone	['1633666503093485570']	1633332968675483649	[{'type': 'replied_to', 'id': '1633332968675483649'}]	1508881676813885443	en	0	0	0	0	0	91478624	
1244	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666497867390976	2023-03-09T03:10:19.000Z	everyone	['1633666497867390976']	1633666497867390976	[{'type': 'retweeted', 'id': '1633665020096811010'}]	1594385774153187331	en	99	0	0	0	0		
1245	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633666497292959745	2023-03-09T03:10:19.000Z	everyone	['1633666497292959745']	1633666497292959745	[{'type': 'retweeted', 'id': '1633486586968166400'}]	19050300	en	772	0	0	0	0		
1246	RT @EladNehorai: Too many liberals are sleeping on rising fascism because of a few national political wins, just as they did when Obama was…	1633666492456730630	2023-03-09T03:10:18.000Z	everyone	['1633666492456730630']	1633666492456730630	[{'type': 'retweeted', 'id': '1633632434972663808'}]	855886243	en	337	0	0	0	0		
1247	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666489587728384	2023-03-09T03:10:17.000Z	everyone	['1633666489587728384']	1633666489587728384	[{'type': 'retweeted', 'id': '1633665020096811010'}]	14948818	en	99	0	0	0	0		
1248	@SenSchumer Didn’t you have Democrat control of the House and Senate for 2 years under Clinton and Obama?  If it was so important, why didn’t you do it then???  Hmmmm?	1633666488342028288	2023-03-09T03:10:17.000Z	everyone	['1633666488342028288']	1633616822867046400	[{'type': 'replied_to', 'id': '1633616822867046400'}]	1051138541458210818	en	0	0	0	0	0	17494010	
1249	RT @mrddmia: Unless President Obama gave then-Vice President Biden permission to take these classified records, Biden clearly violated the…	1633666482143100928	2023-03-09T03:10:16.000Z	everyone	['1633666482143100928']	1633666482143100928	[{'type': 'retweeted', 'id': '1633665020096811010'}]	618644389	en	99	0	0	0	0		
1250	@CalltoActivism Seek and ye shall find the truth, and Obama's birth certificate, shall make you free at https://t.co/fAm09mNH4i 😎 https://t.co/uoXos4GhBz	1633666467496378368	2023-03-09T03:10:12.000Z	everyone	['1633666467496378368']	1633539051239137302	[{'type': 'replied_to', 'id': '1633539051239137302'}]	1508881676813885443	en	0	0	0	0	0	819994707061248001	
