	lang	reply_settings	author_id	created_at	referenced_tweets	conversation_id	id	text	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
312	en	everyone	912232086211371008	2023-03-09T02:23:10.000Z	[{'type': 'retweeted', 'id': '1633237106867998720'}]	1633654629933150208	1633654629933150208	"RT @RachelBitecofer: Why go on a Viking River Cruise when you can go on a MAGA Republican tour of DC instead? 

(Noose not included in the…"	['1633654629933150208']	134	0	0	0	0		
313	en	everyone	1140421248444502017	2023-03-09T02:23:08.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633654622635139073	1633654622635139073	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633654622635139073']	577	0	0	0	0		
314	en	everyone	3804928095	2023-03-09T02:23:08.000Z	[{'type': 'retweeted', 'id': '1633575645581307904'}]	1633654621980827649	1633654621980827649	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633654621980827649']	813	0	0	0	0		
315	en	everyone	1518684828958433288	2023-03-09T02:23:06.000Z	[{'type': 'replied_to', 'id': '1633646477216972802'}]	1633646477216972802	1633654612799508482	@MarkEllison06 I think he did. I feel like I saw a video of him bitching about it. But, that could have been any tiny-dick Maga. They’re all the same.	['1633654612799508482']	0	0	1	0	6	702892271	
316	en	everyone	1234018912779419649	2023-03-09T02:23:06.000Z	[{'type': 'retweeted', 'id': '1633643468726628352'}]	1633654612430557186	1633654612430557186	"RT @SpittinVenoms: Cenk be like, ""never mind the footage you weren't allowed to see. That is irrelevant. January 6 was the nine eleven of p…"	['1633654612430557186']	5	0	0	0	0		
317	en	everyone	1615466860039872513	2023-03-09T02:23:06.000Z	[{'type': 'replied_to', 'id': '1633654026527973377'}]	1633654026527973377	1633654612249964544	@MarinaMedvin Well if he was white and wearing a MAGA hat he wouldn’t have been.	['1633654612249964544']	0	1	1	0	9	986232040021549056	
318	en	everyone	1632556965065834500	2023-03-09T02:23:05.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633654609724993544	1633654609724993544	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633654609724993544']	577	0	0	0	0		
319	en	everyone	144668938	2023-03-09T02:23:05.000Z	[{'type': 'retweeted', 'id': '1633575645581307904'}]	1633654609561505793	1633654609561505793	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633654609561505793']	813	0	0	0	0		
320	en	everyone	1588842079446253570	2023-03-09T02:23:05.000Z	[{'type': 'retweeted', 'id': '1633299836404641794'}]	1633654608118595586	1633654608118595586	"RT @stephphilip8: 🗳️WHAT IS YOUR THEORY ON WHAT REALLY HAPPENED AT THE CAPITAL ON JANUARY 6, 2021?

☠️🍊❓😐
a. It was likely a deadly insurre…"	['1633654608118595586']	165	0	0	0	0		
321	en	everyone	1351602705358233600	2023-03-09T02:23:04.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633654606881255429	1633654606881255429	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633654606881255429']	577	0	0	0	0		
322	en	everyone	25620512	2023-03-09T02:23:04.000Z	[{'type': 'retweeted', 'id': '1633545399515357197'}]	1633654605161680898	1633654605161680898	RT @Andie00471: Dear Maga Nimwits, if Ashli Babbitt had every right to enter The US Capitol as a 'peaceful tourist', why was she crawling t…	['1633654605161680898']	191	0	0	0	0		
323	en	everyone	1166192800557424640	2023-03-09T02:23:04.000Z	[{'type': 'retweeted', 'id': '1633610944302714881'}]	1633654605115539456	1633654605115539456	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	['1633654605115539456']	416	0	0	0	0		
324	en	everyone	823759597571809280	2023-03-09T02:23:02.000Z	[{'type': 'retweeted', 'id': '1633478250478354432'}]	1633654598727598081	1633654598727598081	"RT @boones_twit: @ryanjreilly #MAGAPoliticalViolence

January 6, 2021: Trump’s MAGA attacked Federal Buildings in the U.S. CAPITOL on the d…"	['1633654598727598081']	1	0	0	0	0		
325	en	everyone	3982987413	2023-03-09T02:23:02.000Z	[{'type': 'retweeted', 'id': '1633569264488820736'}]	1633654598555648002	1633654598555648002	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633654598555648002']	706	0	0	0	0		
326	en	everyone	1594001299216875521	2023-03-09T02:23:02.000Z	[{'type': 'replied_to', 'id': '1633648163310702593'}]	1633635027618521089	1633654596068601856	@aaronkholden @ronstanwick @joncoopertweets There is zero reason to engage with the right.  They are all maga and ignorant; full of rage.   Even the way they drive their maga trucks; it’s like they are driving through enemy territory.  Something is wrong with them and I chose to not partake.  That’s wrong?  Lol	['1633654596068601856']	0	0	0	0	2	1511174624419012608	
327	en	everyone	1518243889156530176	2023-03-09T02:23:01.000Z	[{'type': 'replied_to', 'id': '1633641788807233540'}]	1633640003996725248	1633654595221323778	@DominFla @wealth_turtle @DonaldJTrumpJr The biggest threat to this country right now reside within MAGA, mostly in the House of Representatives!	['1633654595221323778']	0	0	0	0	0	1518765948450320385	
328	en	everyone	43420800	2023-03-09T02:23:00.000Z	[{'type': 'replied_to', 'id': '1633653852795965441'}]	1633221774702702595	1633654588359286786	@jefftheessene @Research69420 @razorbacker1975 @davidmweissman @TuckerCarlson @elonmusk Nancy and her ilk orchestrated giverment agents to infiltrate a peaceful protest and incite violence, see Ray Epps, aided by Antifa to create the optics of violent MAGA extremists. They were only partially successful, so the J6 committee had to manipulate public opinion	['1633654588359286786']	0	1	0	0	10	1417241598782410772	
329	en	everyone	1505617425307295747	2023-03-09T02:23:00.000Z	[{'type': 'retweeted', 'id': '1633572240053927936'}]	1633654587327647744	1633654587327647744	RT @OccupyDemocrats: If you're disgusted with Kevin McCarthy after he just spat in the face of Ukraine's heroic President Zelensky by refus…	['1633654587327647744']	70	0	0	0	0		
330	en	everyone	1587888894284103682	2023-03-09T02:22:58.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633654580633300995	1633654580633300995	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633654580633300995']	577	0	0	0	0		
331	en	everyone	365216503	2023-03-09T02:22:58.000Z	[{'type': 'retweeted', 'id': '1633598775494049792'}]	1633654578917900289	1633654578917900289	RT @McBennett319: Ok. Here's the plan... everytime someone posts a pic like this you retweet it to MAGA you know. Hopefully some of them ma…	['1633654578917900289']	4	0	0	0	0		
332	en	everyone	186331400	2023-03-09T02:22:57.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633654577181466625	1633654577181466625	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633654577181466625']	69	0	0	0	0		
333	en	everyone	800407063964696576	2023-03-09T02:22:57.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633654574405005314	1633654574405005314	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633654574405005314']	2424	0	0	0	0		
334	en	everyone	35329981	2023-03-09T02:22:56.000Z	[{'type': 'replied_to', 'id': '1633649837013884928'}]	1633649837013884928	1633654573154856962	@Patsgirl777 So, you are saying that I being anti maga, is 180 degrees from what you said, right ? If so I am here for you 😂😂❤️	['1633654573154856962']	0	0	1	0	2	331001479	
335	en	everyone	1439753310647590915	2023-03-09T02:22:55.000Z	[{'type': 'replied_to', 'id': '1633653408165949440'}]	1633653408165949440	1633654568041996290	@RonFilipkowski What is wrong with her lips? Does MAGA consider lips like that beautiful?	['1633654568041996290']	0	0	0	0	8	1298372735383605249	
336	en	everyone	1570815783529287688	2023-03-09T02:22:53.000Z	[{'type': 'replied_to', 'id': '1633653595479351296'}]	1633629214627823618	1633654560395784192	"@lee_chris04 @DeaceOnline But they aren't systemically OBSESSING over the desire to talk sex with other people's kids. But I know I know. Blah blah blah ""Kimmy and the MAGA fucks"". Deep thinker."	['1633654560395784192']	0	0	0	0	7	56526092	
337	en	everyone	277810122	2023-03-09T02:22:53.000Z	[{'type': 'retweeted', 'id': '1633645503609962496'}]	1633654558713888769	1633654558713888769	RT @JamesTate121: I lost my father to MAGA when I could not follow Donald Trump and his lies he denounced me. In 2018 I had my son with Dow…	['1633654558713888769']	12	0	0	0	0		
338	en	everyone	83837916	2023-03-09T02:22:53.000Z	[{'type': 'retweeted', 'id': '1633570500583776257'}]	1633654557560455169	1633654557560455169	RT @CalltoActivism: The Wisconsin Supreme Court stopped Trump from overturning the election by ONE VOTE and this week, a MAGA PAC dropped $…	['1633654557560455169']	490	0	0	0	0		
339	en	everyone	1269309786635599873	2023-03-09T02:22:52.000Z	[{'type': 'retweeted', 'id': '1620458240806092806'}]	1633654555287121923	1633654555287121923	RT @benwikler: We have to #flipthecourt to take that threat—of Trump and MAGA Republicans attempting to overturn the election *yet again*—o…	['1633654555287121923']	44	0	0	0	0		
340	en	everyone	385785395	2023-03-09T02:22:51.000Z	[{'type': 'retweeted', 'id': '1633519309967302659'}]	1633654551671627776	1633654551671627776	RT @SenWarren: I'm calling for answers after reports indicated that @Walgreens would not dispense medication abortion in response to threat…	['1633654551671627776']	321	0	0	0	0		
341	en	everyone	2409316182	2023-03-09T02:22:50.000Z	[{'type': 'retweeted', 'id': '1633466473766342659'}]	1633654547917701120	1633654547917701120	RT @nypapajoe: This is “Political Propaganda” a Pseudo News Outlet FOX that employ’s Court self admitted Fake Reporters editing videos prov…	['1633654547917701120']	3	0	0	0	0		
342	en	everyone	1610661182339170305	2023-03-09T02:22:49.000Z	[{'type': 'retweeted', 'id': '1633106180032610306'}]	1633654543803375616	1633654543803375616	RT @mtgreenee: DOJ and Democrats used J6 to target and persecute MAGA Americans. Plain &amp; simple. And while J6 defendants are still persecut…	['1633654543803375616']	7130	0	0	0	0		
343	en	everyone	1586114338288541696	2023-03-09T02:22:49.000Z	[{'type': 'replied_to', 'id': '1633560236404490240'}]	1633560236404490240	1633654543715008513	@Johnnybeesknees Because you MAGA turds and religious whack jobs are so dumb and gullible to believe anything you hear on Fox. They admitted the lie all the time lmfao. You’re hogs… big, dumb, brainwashed hogs part of the maga cult. I mean come on, you think the Bible is true 😁😂😂	['1633654543715008513']	0	0	0	0	3	1394864875055190020	
344	en	everyone	823630199120072704	2023-03-09T02:22:49.000Z	[{'type': 'retweeted', 'id': '1633504089228165122'}]	1633654542297440257	1633654542297440257	RT @trom771: @Acyn McCarthy is a SINO. Speaker in Name Only. MAGA runs the house.	['1633654542297440257']	31	0	0	0	0		
345	en	everyone	1543316210002956289	2023-03-09T02:22:49.000Z	[{'type': 'retweeted', 'id': '1633587092520402945'}]	1633654541630701568	1633654541630701568	"RT @usintegrityorg: WATCH: @RepColinAllred SLAMS @Jim_Jordan and MAGA Republicans' floundering Weaponization subcommittee: ""This is the tin…"	['1633654541630701568']	8	0	0	0	0		
346	en	everyone	832972078701621248	2023-03-09T02:22:48.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633654539768438784	1633654539768438784	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633654539768438784']	665	0	0	0	0		
347	en	everyone	1056145712	2023-03-09T02:22:48.000Z	[{'type': 'quoted', 'id': '1633646734281699331'}]	1633654538631610368	1633654538631610368	"Wake Up America!
This is what Demoncrats want to push on Schools, Businesses, Military, TV shows, Commercials, even ur Children’s cartoons!
Stop the insanity!
Send a loud, &amp; clear message!
Stop electing Demoncrats for 20 yrs!
MAGA!
Make America Godfearing Again!
2 Chronicles 7:14 https://t.co/bh1M44LEer"	['1633654538631610368']	0	0	0	0	4		
348	en	everyone	1617172641286078464	2023-03-09T02:22:48.000Z	[{'type': 'replied_to', 'id': '1633644810597720066'}]	1633643511210975232	1633654537440337921	@JALatham1957 @BillKristol MAGA morons , trailer trash incestuous people	['1633654537440337921']	0	0	0	0	0	1572417959900979200	
349	en	everyone	822640626311303170	2023-03-09T02:22:47.000Z	[{'type': 'replied_to', 'id': '1633513833364099072'}]	1633513833364099072	1633654534374391808	@DC_Draino I thought MAGA was all about the cops.	['1633654534374391808']	0	0	0	0	1	875856268056969216	
350	en	everyone	730444718438408192	2023-03-09T02:22:46.000Z	[{'type': 'retweeted', 'id': '1633571496227655681'}]	1633654530415169536	1633654530415169536	RT @joncoopertweets: If you stand for Democracy, voting rights, and women's rights, please help spread awareness so Wisconsin Supreme Court…	['1633654530415169536']	314	0	0	0	0		
351	en	everyone	1129158589	2023-03-09T02:22:46.000Z	[{'type': 'retweeted', 'id': '1633598051045588999'}]	1633654530247217152	1633654530247217152	RT @cardon_brian: Jamie Raskin (D-MD) #Fresh out of fucks to give calls out the nihilistic, Orwellian Ultra Maga Republicans and I am here…	['1633654530247217152']	221	0	0	0	0		
352	en	everyone	1500224861351776256	2023-03-09T02:22:46.000Z	[{'type': 'replied_to', 'id': '1633481629384470529'}]	1633481629384470529	1633654528510922752	@AaronParnas The Russia Nazi’s and MAGA Nazi’s stand together.	['1633654528510922752']	0	0	0	0	3	3103505578	
353	en	everyone	980215457079754752	2023-03-09T02:22:45.000Z	[{'type': 'retweeted', 'id': '1633551291606523905'}]	1633654524035342336	1633654524035342336	RT @AaronParnas: 🚨 This is the MOST important election of 2023, and a MAGA-funded PAC just dropped $3.2 million to prop up their candidate…	['1633654524035342336']	287	0	0	0	0		
354	en	everyone	415224570	2023-03-09T02:22:42.000Z	[{'type': 'replied_to', 'id': '1633653401878659072'}]	901233427525107712	1633654513834893313	@MAGA_Translator @Jerseycy11 @HamRadioJoe @mrsmaisy @Jay_see_see @ThereseOSulliv2 @SmartUSAPat1 @Julie_NoNumbers @AngryFleas @BluesElmwood @NunuLives @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @justasimplema20 @Kellyring @jimaw63 @TheSeriousOne56 @TruthisnotT @darstin1957 @therealBFizzzle @marie745640 @C0DE_W4RR10R @hrt6017 @srasberry1 @JimlikesBB @jbizzy6969 @Tommy15819423 @bluver41 @ArthurP41275988 @JamesLauder12 @nitros1954 @sammk1964 @CommentPleasure @MarkBatin @gmail_hess @realZacharyKent @findtruthinside @CriticaSinMiedo @andrew7rd @jyurgealitis @WeRtheArmy @phil_denton @ItsBT50 @theromsey @f505eb72b9cd493 @JustinTrudeau @JoeBiden Now do the riots at the Trump White House where 180 officers were severely injured. And a dozen fires were set including historical St. John’s Church across from the White House. They were trying to kill the president. Yet you liars make it equal to a completely unarmed protest.	['1633654513834893313']	0	0	1	0	7	316225801	
355	en	everyone	1594015362	2023-03-09T02:22:41.000Z	[{'type': 'retweeted', 'id': '1633545604516151296'}]	1633654509485391878	1633654509485391878	"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"	['1633654509485391878']	864	0	0	0	0		
356	en	everyone	823132918755295232	2023-03-09T02:22:40.000Z	[{'type': 'retweeted', 'id': '1548038280259649536'}]	1633654503550472194	1633654503550472194	"RT @DerrickEvans_WV: Never before released footage of #Jan6 that I took. 

Received a fist bump from a police officer who never asked anyon…"	['1633654503550472194']	12309	0	0	0	0		
357	en	everyone	1005879550440607744	2023-03-09T02:22:38.000Z	[{'type': 'replied_to', 'id': '1633581607100489735'}]	1633581607100489735	1633654496092889090	"@tedcruz Ted, the Capitol police who died in the MAGA J6 attack were American citizens. 

Did you check with Fox “News” before tweeting this?"	['1633654496092889090']	0	0	0	0	5	23022687	
