	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
7526	1633966218448187392	en	everyone	3/9/23 23:01	rt  dvnschmchr learn chatgpt fast  earn more produce more relax moregrab my ebook  implement amp  benefitget it free 1 f	"RT @dvnschmchr: Learn ChatGPT FAST ⚡⚡

💰 Earn More

💪 Produce More

🏝️ Relax More

Grab my ebook, implement &amp; benefit!

Get it FREE 👇

1. F…"	1599210000000000000	[{'type': 'retweeted', 'id': '1631952307595235329'}]	1633970000000000000	['1633966218448187394']	30	0	0	0							0.3	0.7	0.8481	0.414	3	positive	0.375	0.65	0.7	0.928690808	0.462053571	0.551020408	0.46031746	positive	melissa	"RT @user Learn ChatGPT FAST ⚡⚡

💰 Earn More

💪 Produce More

🏝️ Relax More

Grab my ebook, implement &amp; benefit!

Get it FREE 👇

1. F…"	0.591519415	positive	chatgpt	0.889558727	positive	positive	neutral	neutral	positive
7539	1633966115167535104	en	everyone	3/9/23 23:00	rt  mtaibbi if chatgpt testified to this it would have been called a direct threat  too lol	RT @mtaibbi: If ChatGPT testified to this it would have been called a “direct threat,” too lol.	16635973	[{'type': 'retweeted', 'id': '1633934237815431168'}]	1633970000000000000	['1633966115167535105']	455	0	0	0							0.45	0.55	-0.1531	0.47	1	positive	-0.25	0.725	0.55	0.421625728	0.524553571	0.510204082	0.380952381	positive	melissa	RT @user If ChatGPT testified to this it would have been called a “direct threat,” too lol.	-0.55112803	negative	chatgpt	0.128625335	positive	neutral	neutral	neutral	negative
7555	1633965977665966080	en	everyone	3/9/23 23:00	chatgpt msi a520ma pro am4 micro atx motherboard 10726 delivered   amazon uk via au https  tco ss6acztdf7	ChatGPT: MSI A520M-A Pro AM4 Micro ATX Motherboard $107.26 Delivered @ Amazon UK via AU https://t.co/ss6ACZTdF7	6791062		1633970000000000000	['1633965977665966080']	0	0	0	160							0.0	0.0	0.1779	0.108	0	neutral	0.0	0.5	0.0	0.589263105	0.120535714	0.489795918	0.412698413	neutral	melissa	ChatGPT: MSI A520M-A Pro AM4 Micro ATX Motherboard $107.26 Delivered @ Amazon UK via AU http	0.20696649	neutral	chatgpt	0.633469971	neutral	neutral	neutral	neutral	positive
7563	1633965910854860800	en	everyone	3/9/2023 23:00	i dont use chatgpt as a final product  but its great as a way to help me clean things up quickly and make my own	I dont use ChatGPT as a final product, but its great as a way to help me clean things up quickly and make my own.	520879578	[{'type': 'replied_to', 'id': '1633965928437387264'}]	1633970000000000000	['1633965931498987523']	0	0	0	12	520879578.0						0.375	0.7375	0.8591	0.543	7	positive	0.5	0.6875	0.7375	0.934261838	0.606026786	0.632653061	0.476190476	positive	sarik	I dont use ChatGPT as a final product, but its great as a way to help me clean things up quickly and make my own.	0.68047601	positive	chatgpt	0.948798384	positive	positive	positive	neutral	positive
7633	1633965352626409472	en	everyone	2023-03-09 22:57:52	rt  terenavarrolb we used  openai to build an online ai education platform quizgpt within 7 dayscheckout  sto_eth https  tco djbuwt	"RT @terenavarrolb: We used @OpenAI to build an online AI education platform Quizgpt within 7 days.

Checkout @sto_eth
 
https://t.co/DjBUwT…"	1633962298099245056	[{'type': 'retweeted', 'id': '1633821677556740096'}]	1633965352626409472	['1633965352626409473']	616	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.25	0.5	0.0	0.4991643454	0.0	0.4897959184	0.4444444444	positive	anu	"RT @user We used @user to build an online AI education platform Quizgpt within 7 days.

Checkout @user 
https://t.co/DjBUwT…"	0.5511280298	positive	chatgpt	0.8626605316	neutral	neutral	neutral	neutral	positive
7638	1633965293700624384	en	everyone	1678402658000000000	rt  probit_exchange  we asked chatgpt to make five bold predictions about the future of crypto over the next ten years heres what it	"RT @ProBit_Exchange: 💡 We asked ChatGPT to make five bold predictions about the future of crypto over the next ten years.

🔮 Here's what it…"	1418989954680635392	[{'type': 'retweeted', 'id': '1631538158713311232'}]	1633965293700624384	['1633965293700624387']	11	0	0	0							0.0833333333	0.1979166667	0.38180000000000003	0.167	2	positive	0.375	0.5416666667	0.1979166667	0.6925297544	0.1863839286	0.5306122449	0.46031746030000004	neutral	melissa	"RT @user 💡 We asked ChatGPT to make five bold predictions about the future of crypto over the next ten years.

🔮 Here's what it…"	0.1683810502	neutral	chatgpt	0.6077744260000001	neutral	positive	neutral	neutral	neutral
7671	1633964906868293632	en	everyone	3/9/2023 22:56	rt  fscottfitzjesse interviewed someone for a management position this morning and halfway through i found myself asking  is this guy run	RT @FScottFitzJesse: Interviewed someone for a management position this morning and halfway through I found myself asking, is this guy run	631132470	[{'type': 'retweeted', 'id': '1633877544016703488'}]	1633960000000000000	['1633964906868293632']	2	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	sarik	RT @user Interviewed someone for a management position this morning and halfway through I found myself asking, is this guy run	0.0	neutral	chatgpt	0.495642933	neutral	neutral	neutral	neutral	neutral
7698	1633964643139088384	en	everyone	3/9/23 22:55	chatgpt as a chatbot can save time and substantially improve the customer experience in this article  todd watts shares the advantages of chatgpt as a chatbot as well as some simple steps to help you get started https  tco ryuspvukms#chatgpt https  tco k9qbpvr8vk	"ChatGPT as a chatbot can save time and substantially improve the customer experience. In this article, Todd Watts shares the advantages of ChatGPT as a chatbot as well as some simple steps to help you get started. https://t.co/RyuSPvUKMs
#ChatGPT https://t.co/k9QBPVr8vK"	176032316		1633960000000000000	['1633964643139088385']	0	0	0	7							0.0	0.357142857	0.9245	0.391	10	positive	1.375	0.5	0.357142857	0.967384148	0.436383929	0.693877551	0.587301587	positive	melissa	ChatGPT as a chatbot can save time and substantially improve the customer experience. In this article, Todd Watts shares the advantages of ChatGPT as a chatbot as well as some simple steps to help you get started. http http	0.685809076	positive	chatgpt	0.95234988	neutral	positive	positive	neutral	positive
7724	1633964350829481984	en	everyone	1678402433000000000	rt  samanthajoallen asking #chatgpt to write things like a midwesterner is a secret joy i didnt know i needed	RT @samanthajoallen: Asking #ChatGPT to write things like a midwesterner is a secret joy I didn't know I needed.	36104229	[{'type': 'retweeted', 'id': '1633964239235735554'}]	1633964350829481984	['1633964350829481988']	2	0	0	0							0.2	0.45	0.743	0.387	5	positive	0.0	0.6000000000000001	0.45	0.8754621423000001	0.4319196429	0.5918367347	0.4126984127	positive	anu	RT @user Asking #ChatGPT to write things like a midwesterner is a secret joy I didn't know I needed.	0.7211322784	positive	chatgpt	0.9758729752	neutral	positive	neutral	neutral	positive
7730	1633964268151541760	en	everyone	2023-03-09 22:53:33	chatgpt and cheating 5 ways to change how students are graded https  tco igpxtrqqwj via  conversationca	ChatGPT and cheating: 5 ways to change how students are graded https://t.co/igPxtrQQwj via @ConversationCA	1356558497987485696		1633964268151541760	['1633964268151541763']	0	0	1	11							0.0	0.0	-0.5574	0.265	-3	negative	0.0	0.5	0.0	0.2168650291	0.2957589286	0.4285714286	0.4126984127	neutral	anu	ChatGPT and cheating: 5 ways to change how students are graded http via @user	-0.2542955279	negative	chatgpt	0.3262976473	neutral	negative	neutral	neutral	negative
7753	1633964101138259968	en	everyone	2023-03-09 22:52:53	no joke  folks  this is serious stuff #chatgpt has not yet lowered barriers to entry for threat actors significantly  enabling adversaries to create more targeted  personalised  and ultimately  successful attacks  the company said https  tco 2cxkp9folh	"No joke - folks - This is serious stuff. #ChatGPT has not yet lowered barriers to entry for threat actors significantly ... enabling adversaries to create more targeted, personalised, and ultimately, successful attacks,” the company said."" https://t.co/2cxKP9FOlh"	14895755		1633964101138259968	['1633964101138259972']	0	0	0	24							0.2638888889	0.8305555556	-0.3612	0.549	-1	negative	1.125	0.6319444444	0.8305555556	0.3162319575	0.6127232143	0.4693877551	0.5555555556	negative	anu	"No joke - folks - This is serious stuff. #ChatGPT has not yet lowered barriers to entry for threat actors significantly ... enabling adversaries to create more targeted, personalised, and ultimately, successful attacks,” the company said."" http"	-0.3627074659	negative	chatgpt	0.2541019197	positive	negative	neutral	neutral	negative
7803	1633963601202491392	en	everyone	3/9/2023 22:50	rt  nocodemba new course announcementopenai released the chatgpt apithat means you can build a chat bot with chatgpt technologyt	"RT @nocodemba: ?NEW COURSE ANNOUNCEMENT?

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T"	249565929	[{'type': 'retweeted', 'id': '1633826317593612288'}]	1633960000000000000	['1633963601202491395']	61	0	0	0							-0.088068182	0.571022727	0.0	0.0	0	neutral	0.5	0.455965909	0.571022727	0.499164345	0.0	0.489795918	0.476190476	neutral	sarik	"RT @user ?NEW COURSE ANNOUNCEMENT?

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T"	0.4053213	positive	chatgpt	0.765562157	neutral	neutral	neutral	neutral	positive
7811	1633951581107355648	en	everyone	2023-03-09 22:50:43	 computerworld  security alerthttps  tco mht4niehas	"@Computerworld ⚠️ SECURITY ALERT

https://t.co/MHT4NIeHAS"	19519463	[{'type': 'replied_to', 'id': '1633951581107355649'}]	1633963553173700608	['1633963553173700608']	0	0	0	3	14539324.0						0.0	0.0	0.5574	0.479	-1	negative	0.375	0.5	0.0	0.7814636617	0.5345982143	0.4693877551	0.4603174603	neutral	anu	"@user ⚠️ SECURITY ALERT

https://t.co/MHT4NIeHAS"	0.059928108	neutral	chatgpt	0.5355513922	neutral	positive	neutral	neutral	neutral
7812	1633963536262254592	en	everyone	3/9/23 22:50	tune in 5 mins after the top of each hour for lil billys science show on the lair of morpheus news desk the first #ai #chatgpt powered talkshow https  tco vzxel3sxrshear ai discuss20230309 175039#baylor #wardlow #ripbig	"Tune in 5 mins after the top of each hour for Lil Billy's Science Show on the Lair of Morpheus News Desk. The First #AI #chatgpt powered talkshow. 
https://t.co/VzxEl3sxRS
Hear AI discuss:

2023-03-09 17:50:39
#Baylor #Wardlow #RIPBIG"	1618750000000000000		1633960000000000000	['1633963536262254592']	0	0	0	0							0.375	0.416666667	0.2023	0.065	2	positive	-0.125	0.6875	0.416666667	0.601620664	0.072544643	0.530612245	0.396825397	neutral	melissa	"Tune in 5 mins after the top of each hour for Lil Billy's Science Show on the Lair of Morpheus News Desk. The First #AI #chatgpt powered talkshow. 
https://t.co/VzxEl3sxRS
Hear AI discuss:

2023-03-09 17:50:39
#Baylor #Wardlow #RIPBIG"	0.300437093	positive	chatgpt	0.695715683	positive	neutral	neutral	neutral	positive
7815	1633963510739742720	en	everyone	2023-03-09 22:50:33	rt  3dvf  chatgptfornuke  chatgpt sinvite dans nuke et cre des scripts https  tco oolsug5snc chatgptfornuke what if chatgpt cou	"RT @3DVF: 🇫🇷 ChatGPTforNuke : ChatGPT s’invite dans Nuke et crée des scripts https://t.co/oolSuG5SNC
🇺🇸 ChatGPTforNuke: what if ChatGPT cou…"	1604880990886928384	[{'type': 'retweeted', 'id': '1633484462049591296'}]	1633963510739742720	['1633963510739742721']	2	0	0	0							0.0	0.0	0.1531	0.082	1	positive	0.375	0.5	0.0	0.5767029628	0.0915178571	0.5102040816	0.4603174603	neutral	anu	RT @user 🇫🇷 ChatGPTforNuke : ChatGPT s’invite dans Nuke et crée des scripts http ChatGPTforNuke: what if ChatGPT cou…	-0.019997336	neutral	chatgpt	0.4823259293	neutral	neutral	neutral	neutral	neutral
7821	1633963477877358592	en	everyone	1678402225000000000	rt  rowancheung ai is moving fastover 100+ new products this week with the chatgpt api releasethe top 20 trending tools and resource	"RT @rowancheung: AI is moving fast.

Over 100+ new products this week with the ChatGPT API release.

The top 20 trending tools and resource…"	100235438	[{'type': 'retweeted', 'id': '1633197599267213313'}]	1633963477877358592	['1633963477877358592']	427	0	0	0							0.2787878788	0.5181818182	0.2023	0.114	2	positive	0.5	0.6393939394	0.5181818182	0.6016206635	0.1272321429	0.5306122449	0.4761904762	neutral	melissa	"RT @user AI is moving fast.

Over 100+ new products this week with the ChatGPT API release.

The top 20 trending tools and resource…"	0.7013741136	positive	chatgpt	0.9627152445	positive	neutral	neutral	neutral	positive
7842	1633963241398497280	en	everyone	1678402168000000000	you can now use chatgpt with siri using this simple iphone shortcut https  tco corg2wn4up	You can now use ChatGPT with Siri using this simple iPhone shortcut https://t.co/cORg2wN4Up	15552861		1633963241398497280	['1633963241398497282']	0	0	0	7							0.0	0.3571428571	0.0	0.0	0	neutral	-0.25	0.5	0.3571428571	0.49916434540000004	0.0	0.48979591840000003	0.380952381	negative	sarik	You can now use ChatGPT with Siri using this simple iPhone shortcut http	0.4300842285	positive	chatgpt	0.7820527548	neutral	neutral	neutral	neutral	positive
7951	1633962231900585984	en	everyone	1678401928000000000	rt  nocodemba new course announcementopenai released the chatgpt apithat means you can build a chat bot with chatgpt technologyt	"RT @nocodemba: ⚡NEW COURSE ANNOUNCEMENT⚡

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T…"	484708272	[{'type': 'retweeted', 'id': '1633826317593612288'}]	1633962231900585984	['1633962231900585985']	61	0	0	0							-0.0880681818	0.5710227273	0.0	0.0	0	neutral	0.5	0.4559659091	0.5710227273	0.49916434540000004	0.0	0.48979591840000003	0.4761904762	neutral	sarik	"RT @user ⚡NEW COURSE ANNOUNCEMENT⚡

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T…"	0.4053213	positive	chatgpt	0.7655621572	neutral	neutral	neutral	neutral	positive
7978	1633961985493573632	en	everyone	2023-03-09 22:44:29	rt  sport_nft_card launch your own chatgptlike ai chatbot in minutes have you imagined been able to own your own ai chatbotgt gt  click h	RT @sport_nft_card: Launch your own “ChatGPT-like” AI ChatBot in Minutes  Have you imagined been able to own your own AI Chatbot…&gt;&gt; Click h…	1609012124981858304	[{'type': 'retweeted', 'id': '1633439967325061120'}]	1633961985493573632	['1633961985493573633']	546	0	0	0							0.5	0.625	0.6908000000000001	0.309	2	positive	-0.125	0.75	0.625	0.8490250696	0.3448660714	0.5306122449	0.3968253968	neutral	anu	RT @user Launch your own “ChatGPT-like” AI ChatBot in Minutes  Have you imagined been able to own your own AI Chatbot…&gt;&gt; Click h…	0.2542955279	positive	chatgpt	0.6649882195	positive	positive	neutral	neutral	positive
8094	1632945817115041792	en	everyone	1678401595000000000	 abacusai id been picking chatgpts brain on how to create a similar solution for people and companies and yall did it best wishes	"@abacusai I'd been picking ChatGPT's brain on how to create a similar solution for people and companies and y'all did it ❤️
Best wishes!"	1497887103912673280	[{'type': 'replied_to', 'id': '1632945817115041792'}]	1633960835486994432	['1633960835486994432']	0	0	0	9	1.116005291e+18						0.5	0.35000000000000003	0.8834000000000001	0.617	5	positive	0.625	0.75	0.35000000000000003	0.9465687516	0.6886160714	0.5918367347	0.4920634921	positive	melissa	"@user I'd been picking ChatGPT's brain on how to create a similar solution for people and companies and y'all did it ❤️
Best wishes!"	0.7442768812	positive	chatgpt	0.9912858667000001	positive	positive	neutral	neutral	positive
8098	1633951454544248832	en	everyone	1678401589000000000	 datachaz  minimaxir hello  i just released the new version of my site https  tco fgjtlytfwk that integrates the #chatgpt  https  tco wopfkvvmxe  and  elevenlabsio apis https  tco huov7flmmo	@DataChaz @minimaxir Hello, I just released the new version of my site https://t.co/fGJtlYTfwk that integrates the #ChatGPT, https://t.co/wOPFKVvmXE, and @elevenlabsio APIs https://t.co/hUoV7fLmMo	1601707808189300736	[{'type': 'replied_to', 'id': '1633951454544248839'}]	1633960811113639936	['1633960811113639943']	0	0	2	23	19628766.0						0.13636363640000002	0.4545454545	0.0	0.0	0	neutral	0.375	0.5681818182	0.4545454545	0.49916434540000004	0.0	0.48979591840000003	0.46031746030000004	positive	melissa	@user @user Hello, I just released the new version of my site http that integrates the #ChatGPT, http and @user APIs http	0.6640367508	positive	chatgpt	0.9378508419	neutral	neutral	neutral	neutral	positive
